instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
0,10,10,10,1,Instructions/instr_11.png,3,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,11,11,1,Instructions/instr_12.png,3,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,12,12,1,Instructions/instr_13.png,3,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,13,13,1,Instructions/instr_14.png,3,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,14,14,1,Instructions/instr_15.png,3,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,15,15,1,Instructions/instr_16.png,5,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,16.336865,0,0,0,3,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_d.png,1,1,,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,2.704385,0,1,1,0,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_s.png,0,9,0.971795,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,4.1874,0,2,2,2,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_s.png,0,9,1.38924,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,1.387445,0,3,3,6,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_d.png,1,1,,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.30391,0,4,4,7,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_s.png,0,9,,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.9347,0,5,5,5,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_s.png,0,9,0.331785,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.751615,0,6,6,4,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_d.png,1,1,0.506195,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.626645,0,7,7,1,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_d.png,1,1,0.633865,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,0,0,0,1,Stimuli/practiceListCubes.xlsx,Instructions/instr_practice_B.png,Practice trials completed,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,1.35106,0,0,0,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,0.35641,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.64958,0,1,1,22,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_s_6_s.png,0,9,0.8383,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.75327,0,2,2,2,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_s_2.png,0,9,0.354865,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.666515,0,3,3,7,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_d_4.png,1,1,0.57904,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.2345,0,4,4,11,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_d_6.png,1,1,0.75402,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.04062,0,5,5,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,0.65141,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.73847,0,6,6,18,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_s_4_s.png,0,9,0.55317,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.034495,0,7,7,23,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_d_6_s.png,1,1,0.678275,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.069165,0,8,8,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,0.698555,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.15326,0,9,9,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,0.509855,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.474255,0,10,10,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,1.321025,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.4666,0,11,11,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,0.98883,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.24047,0,12,12,8,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_s_5.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.8601,0,13,13,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,0.676695,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.02331,0,14,14,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,0.465345,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.64193,0,15,15,5,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_d_3.png,1,1,0.70928,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.774115,0,16,16,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,0.941595,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.51776,0,17,17,4,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_s_3.png,0,9,0.98929,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.823245,0,18,18,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,0.839355,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.730525,0,19,19,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,0.812765,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.396145,0,20,20,13,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_d_1_s.png,1,1,0.55358,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.821555,0,21,21,20,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_s_5_s.png,0,9,0.56219,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,1.032935,0,22,22,6,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_s_4.png,0,9,1.006365,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.257395,0,23,23,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,0.97344,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListCubes1.xlsx,Instructions/instr_19.png,Progress: 24 of 192 trials completed,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,1.03348,0,0,0,7,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_s.png,0,9,0.56067,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.55016,0,1,1,0,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_s.png,0,9,0.821795,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.122895,0,2,2,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,0.60964,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.765815,0,3,3,6,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_d.png,1,1,0.68509,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.991015,0,4,4,1,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_d.png,1,1,0.706835,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,2.227235,0,5,5,4,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_d.png,1,1,0.79727,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,6.967295,0,6,6,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.8079,0,7,7,2,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_s.png,0,9,0.77205,,,,,,,,,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.73949,0,0,0,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,0.66663,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.832495,0,1,1,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,0.65432,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,3.15154,0,2,2,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,0.59437,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.9187,0,3,3,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,0.753085,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.301865,0,4,4,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.851565,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.802165,0,5,5,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,1.243895,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.03477,0,6,6,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,2.08305,0,7,7,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.53341,0,8,8,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,0.615855,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.957485,0,9,9,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,0.647265,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,3.534635,0,10,10,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.95056,0,11,11,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,0.607835,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,1.474165,0,12,12,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,0.724945,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.452675,0,13,13,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,0.93996,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.253325,0,14,14,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,1.022775,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.971505,0,15,15,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,1.01158,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.71655,0,16,16,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,0.665865,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.45178,0,17,17,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,1.4286,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.307155,0,18,18,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,0.695165,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.45832,0,19,19,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,0.90678,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.90373,0,20,20,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,0.66125,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,1.898985,0,21,21,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,,,,,,,,,,s,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,1.806995,0,22,22,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,1.103455,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,1.254595,0,23,23,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,,,,,,,,,,c,2D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.702925,0,0,0,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.84563,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.547815,0,1,1,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,1.42177,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.418845,0,2,2,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,0.69149,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.732725,0,3,3,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,0.6687,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.95074,0,4,4,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,0.818435,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.00877,0,5,5,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,1.118765,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.766245,0,6,6,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,1.00101,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,2.09012,0,7,7,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,0.623525,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.24166,0,8,8,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,0.844545,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.55747,0,9,9,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,0.9639,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.992165,0,10,10,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,0.8173,,,,,,,,,c,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.56169,0,11,11,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,0.923245,,,,,,,,,s,3D
,,,,,,,18,female,B,2020-05-03_16h33.40.494,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,2.600875,0,12,12,15,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_d_8_s.png,1,1,1.38069,,,,,,,,,s,3D
