instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
0,10,10,10,1,Instructions/instr_11.png,3,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,11,11,1,Instructions/instr_12.png,3,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,12,12,1,Instructions/instr_13.png,3,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,13,13,1,Instructions/instr_14.png,3,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,14,14,1,Instructions/instr_15.png,3,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,15,15,1,Instructions/instr_16.png,5,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,8.166325,0,0,0,7,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_s.png,0,9,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.46721,0,1,1,3,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_d.png,1,1,0.259875,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.178385,0,2,2,1,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_d.png,1,1,1.163145,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,16.03539,0,3,3,0,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_s.png,0,9,0.204095,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.77458,0,4,4,6,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_d.png,1,1,0.60277,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,0.73059,0,5,5,5,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_s.png,0,9,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.071605,0,6,6,4,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_d.png,1,1,0.102015,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,0,1.00241,0,7,7,2,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_s.png,0,9,0.073205,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,0,0,0,1,Stimuli/practiceListCubes.xlsx,Instructions/instr_practice_B.png,Practice trials completed,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.93521,0,0,0,13,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_d_1_s.png,1,1,0.298145,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,0,0.73697,0,1,1,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,0.487915,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,0.89104,0,2,2,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.63786,0,3,3,8,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_s_5.png,0,9,0.065295,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.397975,0,4,4,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,0.40155,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.567465,0,5,5,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,0.075585,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.989555,0,6,6,7,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_d_4.png,1,1,0.20405,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,0,2.25158,0,7,7,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,0.64204,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,0,0.00079,0,8,8,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,0,0.2796,0,9,9,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,0.008935,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,1.358545,0,10,10,11,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_d_6.png,1,1,0.233415,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.406335,0,11,11,2,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_s_2.png,0,9,0.857665,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.29643,0,12,12,20,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_s_5_s.png,0,9,0.273835,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.06986,0,13,13,18,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_s_4_s.png,0,9,0.21084,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.466195,0,14,14,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,0.35691,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,1.282905,0,15,15,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.983835,0,16,16,22,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_s_6_s.png,0,9,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.501255,0,17,17,5,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_d_3.png,1,1,0.265945,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,6.488415,0,18,18,6,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_s_4.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,0,1.870425,0,19,19,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.288085,0,20,20,4,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_s_3.png,0,9,0.22387,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.70097,0,21,21,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,0.60411,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,0,0.51809,0,22,22,23,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_d_6_s.png,1,1,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.31293,0,23,23,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,0.22997,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListCubes1.xlsx,Instructions/instr_19.png,Progress: 24 of 192 trials completed,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,0,0.165645,0,0,0,0,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_s.png,0,9,0.000565,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,4.30282,0,1,1,1,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_d.png,1,1,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.305505,0,2,2,2,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_s.png,0,9,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.45084,0,3,3,6,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_d.png,1,1,0.30819,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.16727,0,4,4,4,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_d.png,1,1,0.13835,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,0.268595,0,5,5,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.289365,0,6,6,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,0.2593,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.085705,0,7,7,7,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_s.png,0,9,0.15473,,,,,,,,,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,0.710585,0,0,0,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.099355,0,1,1,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,0.23396,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.184365,0,2,2,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,0.126225,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.067695,0,3,3,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,0.06904,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.209235,0,4,4,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.066225,0,5,5,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,0.297835,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.101765,0,6,6,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,0.186685,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.3769,0,7,7,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,0.97493,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,0,0.5849,0,8,8,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,0.114045,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,0.354585,0,9,9,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,0.588885,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.255505,0,10,10,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,0.090415,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.58399,0,11,11,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,0.38931,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.40382,0,12,12,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,0.020005,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.055005,0,13,13,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,0.296645,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.433685,0,14,14,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,0.21813,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.084065,0,15,15,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.14969,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,0.285845,0,16,16,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.01434,0,17,17,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,0.506145,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.055445,0,18,18,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,0.439395,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.05652,0,19,19,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,0.140935,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.04988,0,20,20,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,0.321885,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.44359,0,21,21,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.494955,,,,,,,,,s,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,1.94206,0,22,22,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.30179,0,23,23,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,1.022715,,,,,,,,,c,2D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.134975,0,0,0,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,0.351215,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,0.43759,0,1,1,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.21603,0,2,2,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.068035,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,0,0.07487,0,3,3,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.3961,0,4,4,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,0.532945,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,0.22085,0,5,5,15,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_d_8_s.png,1,1,1.09752,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.187815,0,6,6,18,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_s_10_s.png,0,9,0.00055,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,0.26772,0,7,7,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,0,53.41638,0,8,8,4,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_s_9.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,0.717745,0,9,9,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,0.925265,0,10,10,21,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_d_11_s.png,1,1,,,,,,,,,,s,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,0,1.09393,0,11,11,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,,,,,,,,,,c,3D
,,,,,,,18,female ,B,2020-05-03_22h23.16.793,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,0,0.25237,0,12,12,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,0.05277,,,,,,,,,s,3D
